Company_Name,DIVISION,Item_Code,Item_Name,Packing,Expiry,BatchNo,SaleRate,MRP,SaleScm1,SaleScm2,BATCHQTY,GSTPER,Item_Date,Date,Time
FOURRTS,FR2,28194,"ED SAVE 20 STRIPS",10X1`S,08/18,TD20I00316,300.2,390,10,1,0,12.00,07-Oct-2016,23-Jan-2021,12:30:02
"CIPLA LT",R8,32017701,"HEPTULAC FIBER  100ML",100ML,02/20,A680566,82.4,108.15,0,0,0,5.00,07-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017220,"GLIMULIN 1MG TAB",15`S,11/22,05202086,42.96,60.14,0,0,42,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017221,"GLIMULIN 2MG TAB",15`S,01/22,18200211,66.9,93.67,0,0,40,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017222,"GLIMULIN 3MF FORTE TAB",15`S,08/21,18191091,176.43,247,0,0,16,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017224,"GLIMULIN 4MG TAB",15`S,09/22,05201859,165,231,0,0,25,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL10,017225,"GLIMULIN MF TAB",15`S,07/22,18200816,124.64,174.5,0,0,35,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017226,".GLIMULIN2 MF FORTE",15`S,10/18,05162103,130.08,169,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017227,"GLINATE 120MG TAB",10`S,09/22,05201841,134.64,188.5,0,0,41,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017228,"GLINATE 60MG TAB",10`S,07/20,05181583,61.43,86,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL10,017229,"GLUCAR 25MG TAB",10`S,04/21,5190938,57.5,80.5,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL10,017230,"GLUCAR 50MG TAB",10`S,07/19,18170991,91.78,128.5,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL10,017232,"MIGNAR 25MG TAB",15`S,06/20,05182515,143.57,201,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL7,017234,"TELMA LN 80MG TAB",15`S,01/20,G18TLB001,207.86,291,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL10,017235,"TRIGULIN 1 MG TAB",15`S,01/22,18200179,119.29,167,0,0,1,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL10,017236,"TRIGULIN 2 MG TAB",15`S,05/22,18200656,197.86,277,0,0,1,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017238,"TRIGULIN LD 2 FORTE",15`S,11/17,18151040,131.62,171,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017239,"TRIGULIN LD1",15`S,11/17,30TTL005,82.74,107.5,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017241,"XMET 250MG TAB",15`S,06/22,05191411,13.57,19,0,0,7,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017242,"XMET 850MG TAB",15`S,08/23,05201666,40.71,57,0,0,17,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017244,"XMET P 500MG  (15 TAB)",15`S,,,0,0,0,0,0,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017246,"XMET SR 1000MG",15`S,07/22,05201402,43.58,61.01,0,0,28,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL27,017247,"XMET SR 500MG TAB",15`S,09/22,05201732,21.53,30.14,0,0,55,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL8,017486,"RAZEL GOLD 20",15`S,12/21,SGT0058,196.43,275,0,0,18,12.00,08-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL8,017261,"RAZEL EZ 10",10`S,07/22,05201420,84.29,118,0,0,41,12.00,08-Oct-2016,23-Jan-2021,12:30:02
LUPIN,L22,85966,"AB-FLO -N TAB",10`S,03/22,S2087039J,134.64,188.5,0,0,173,12.00,08-Oct-2016,23-Jan-2021,12:30:02
ETHNOR,JU,12116,"ULTRACET SEMI TAB",15`S,03/22,N128,87.5,122.5,0,0,36,12.00,08-Oct-2016,23-Jan-2021,12:30:02
"INTAS PH",I18,321123,".LULIBET LOTION",20ML,07/21,IOT01,249.29,349,0,0,0,12.00,10-Oct-2016,23-Jan-2021,12:30:02
"INTAS PH",I27,321124,"AZAPURE TAB",10`S,05/22,SG0030,80.96,106.26,0,0,39,5.00,10-Oct-2016,23-Jan-2021,12:30:02
AVIS,00,07077,"CARCIVEL TAB",15`S,07/18,RS13T168,266.67,375,0,0,0,18.00,10-Oct-2016,23-Jan-2021,12:30:02
MACLEODS,M6,82860,"HEMOLIT CREAM",30GM,11/21,"21071          ",89.29,125,0,0,11,12.00,10-Oct-2016,23-Jan-2021,12:30:02
GLAXO,G5,5505,"SERETIDE ACCUH 50/500 (28DOSE)",28DOSE,11/19,3J9K-B,260.71,365,0,0,0,12.00,10-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL8,017253,"TELMAXX  25",10`S,05/22,18200553,120.36,168.5,0,0,41,12.00,11-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL8,017254,"TELMAXX 50",10`S,05/22,GLD20002,161.78,226.5,0,0,101,12.00,11-Oct-2016,23-Jan-2021,12:30:02
THEMIS,00,8156,"THEMIKOOL D CAP",10`S,12/17,GC160350,34.29,45,9,1,0,12.00,11-Oct-2016,23-Jan-2021,12:30:02
THEMIS,00,6923,"AQUADOL SP TAB",10`S,10/17,GT151103,45.71,60,9,1,0,12.00,11-Oct-2016,23-Jan-2021,12:30:02
THEMIS,00,6924,"THEMICLAV 62MG TAB",10`S,04/17,BT150994,78.4,98,5,1,0,12.00,11-Oct-2016,23-Jan-2021,12:30:02
THEMIS,00,6925,"XL OF TAB",10`S,07/18,CT160611,67.81,89,9,1,0,12.00,11-Oct-2016,23-Jan-2021,12:30:02
"WOAKES P",00,02301,"AZIRUTH 250MG TAB",6`S,06/20,GT1216B,45.71,64,0,0,0,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"WOAKES P",00,02302,"AZIRUTH 500MG TAB",3`S,10/22,GT7967C,50.72,71,0,0,11,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,67601,".CUTEMINE LOTION",60ML,04/20,KC-16-18,101.02,149,0,0,0,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,6761,"KAZEGLOSS SHAMPOO",100ML,09/20,M-69,168.8,249,0,0,0,18.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,02306,"QTSKIN CREAM",50GM,09/22,F1312,132.15,185,0,0,0,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,6764,"QTSKIN FACE WASH",60ML,12/21,SF16,169.5,250,0,0,1,18.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,6763,"QTSKIN SOAP",75GM,09/22,KC219,88.14,130,0,0,37,18.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,02309,"QTVIT GOLD CAP",10`S,10/20,MAYT-195,338.31,499,0,0,0,18.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,02310,"QTVIT PLUS TAB",10`S,01/22,EFP-0777,270.51,399,0,0,44,18.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,02311,"QTVIT TAB",10`S,02/22,SEPT-248,134.92,199,0,0,0,18.00,12-Oct-2016,23-Jan-2021,12:30:02
"WOAKES P",00,02312,"QTVIT TX TAB",10`S,10/22,T20J310A,135.72,190,0,0,22,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,6765,"SUNWOK SPF-30 LOT",60ML,01/20,86,186.43,275,0,0,0,18.00,12-Oct-2016,23-Jan-2021,12:30:02
"WOAKES P",00,02314,"WOKBIN TAB",10`S,12/20,T19A229A,142.15,199,0,0,0,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"WOAKES P",00,02315,"WOKDOL TAB",10`S,11/19,T-350,63.56,89,0,0,0,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"CROSS Q",00,02304,"ITOWELL-200MG TAB",4`S,12/20,GC0447C,107.15,150,0,0,0,12.00,12-Oct-2016,23-Jan-2021,12:30:02
"SERUM IN",SE3,22231,"MINTONIA SYP",100ML,07/20,M69,47.14,66,5,1,0,12.00,13-Oct-2016,23-Jan-2021,12:30:02
HIMALAYA,HM1,74225,"HIMALAYA GREEN TEA",10X2GM,02/18,75600005,271.34,370,11,1,0,12.00,13-Oct-2016,23-Jan-2021,12:30:02
ERIS,ER1,65299,"ATORSAVE D40(15TAB)",15`S,07/18,AVDE16001,142.44,186.95,0,0,0,12.00,14-Oct-2016,23-Jan-2021,12:30:02
ERIS,ER1,65300,"GLIMISAVE 4 (15 TAB)",15`S,09/22,"GGSA20004      ",136.46,191.05,0,0,15,12.00,14-Oct-2016,23-Jan-2021,12:30:02
"APEX LAB",AP1,16070,"SOFINOX CREAM",30GM,07/23,SFX2021,218.4,305.76,0,0,30,12.00,14-Oct-2016,23-Jan-2021,12:30:02
"MICRO LA",MR7,08422,"DIAPRIDE M-2",10`S,11/18,DIDS10020,123.54,160.5,0,0,0,12.00,14-Oct-2016,23-Jan-2021,12:30:02
"MICRO LA",MR3,08423,"MONOGUARD CREAM",10GM,08/21,MA006,89.29,125,20,1,104,12.00,14-Oct-2016,23-Jan-2021,12:30:02
"MICRO LA",MR15,08431,"ETORICA  P",10`S,01/23,ECPY0075,70,98,9,1,41,12.00,14-Oct-2016,23-Jan-2021,12:30:02
"CIPLA LT",R20,32019406,"EXERMET GM 0.5 TAB",10`S,05/18,AFB6210,30.48,40,0,0,0,12.00,14-Oct-2016,23-Jan-2021,12:30:02
"WANDER L",WN,99148,"CORIMINIC  TAB",10`S,10/21,YCT81106,31.78,44.5,10,1,97,12.00,14-Oct-2016,23-Jan-2021,12:30:02
AKUMENTI,AK4,73332,"GEMKING   CAP",10`S,05/20,GK-003,115.59,170.5,10,1,0,18.00,14-Oct-2016,23-Jan-2021,12:30:02
LUPIN,L9,85967,"NOVASTAT 20 (15 TAB)",15`S,04/22,U000907,349.82,489.75,0,0,14,12.00,15-Oct-2016,23-Jan-2021,12:30:02
RAPROSS,RP1,5689,"DOMTAC SR CAP",10`S,09/21,C-0004,80,112,0,0,12,12.00,15-Oct-2016,23-Jan-2021,12:30:02
OPTIMAL,00,093512,"OPTIQMEGA LC",10`S,06/22,TF-732,515.25,760,0,0,120,18.00,15-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL9,017256,VOMISPRAY,15ML,11/19,EE7007,103.57,145,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL4,017257,"ALEX P SYP",60ML,08/21,11200434,58.57,82,10,1,27,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL22,017258,"GLEVO 250 TAB",10`S,11/17,18160017,33.06,42.95,9,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL22,017259,"GLEVO 500 TAB",10`S,05/21,05191192,63.12,88.37,9,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL22,017260,"GLEVO 750 TAB","10 `S",05/21,18190695,85.6,119.84,9,1,29,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL22,017262,"KEFPOD O TAB",10`S,09/20,TLA1833,128.57,180,9,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL4,017263,"MACLAR 125MG/5ML SYP",30ML,07/18,22170005,90.23,126.32,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL4,017264,"MUCARYL LS DROP",15ML,12/21,51200062,37.86,53,9,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL8,017265,"RAZEL A 20MG TAB",10`S,04/18,RAZ16003,64.29,90,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL30,017266,"BON D LIGHT",10`S,05/18,BON16004,82.5,132,0,0,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017267,"BONTRESS HAIR CONDITNR",60GM,12/20,51180535,250.85,370,0,0,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017268,"BONTRESS HAIR REVIT. SHAMPOO",150ML,08/22,51200303,467.8,690,0,0,27,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017269,".BONTRESS HAIR  SERUM* DISCONTINUED",60ML,07/20,51180343,864.41,1275,10,1,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017270,"LASHIELD LITE ANTI TANING SUNS *",30GM,02/22,51200130,664.41,980,10,1,43,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017271,"LASHIELD SUNSCRN SPF 40 GEL*",60GM,09/22,51200358,535.59,790,0,0,108,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017272,"SABI GLOW",15GM,08/20,BSG001,305.09,450,0,0,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017273,"WUNDER EYE ADVANCE CRM",15GM,11/19,51170366,372.88,550,10,1,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017274,"CANDID COOL POW",50GM,06/18,34161449,56.38,74,11,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017275,"CANDID COOL POW",100GM,08/20,34161984,77.14,108,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL17,017276,"SENSUR GEL",30GM,07/17,070,49.98,65.6,10,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL1,017277,"SENSUR LOTION",50ML,05/23,SL1Y0003,94.59,132.43,0,0,25,12.00,17-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL1,017278,"SENSUR OIL ROLL ON",10ML,05/23,SO1Y0003,68.68,96.16,14,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL1,017279,"SENSUR RUB OINT",10GM,11/20,57170085,46.42,65,14,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL1,017280,"SENSUR RUB OINT",30GM,08/23,SR2Y0008,83.2,116.49,14,1,146,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL17,017281,"V WASH PLUS",100ML,01/22,11200222,122.03,180,24,1,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL17,017282,"V WASH PLUS*",20ML,01/21,11200221,30.51,45,11,1,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL17,017283,"V WASH PLUS",200ML,07/21,11191491,203.39,300,9,1,0,18.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL29,017284,"ALTACEF 500MG TAB",10`S,04/22,67200068,678.57,950,9,1,52,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL29,017285,"ALTACEF SUSP  WFI 18G",30ML,01/21,CD190170,131.43,184,9,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL29,017286,"ASCORIL FLU SYP*",60ML,05/21,62190030,52.5,73.5,5,1,71,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL29,017287,"ASCORIL LS DROP",15ML,02/22,51200132,41.43,58,11,1,143,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL29,017288,"AZIFINE + 250MG#",10`S,03/20,18180441,71.33,110.98,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL29,017289,"AZIFINE + 500MG",5`S,09/22,05201903,84.92,118.89,5,1,97,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL29,017290,"AZIFINE SUSP 200MG",30ML,01/19,05170250,64.14,89.78,9,1,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL9,017291,"NICEDRIN ORAL SYP",100ML,01/18,117416005,84.67,110,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
LUPIN,L5,85968,"GIBTULIO 10 MG TAB","10 `S",12/22,001803,384.75,513,0,0,67,12.00,17-Oct-2016,23-Jan-2021,12:30:02
LUPIN,L5,85969,"GIBTULIO 25 MG TAB",10`S,01/23,002050,466.5,622,0,0,125,12.00,17-Oct-2016,23-Jan-2021,12:30:02
"LA RENON",LA6,22227,"LAMINO DB SACH",7`S,03/19,ZLDB051017,225,315,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
TORRENT,TP8,71488,"TRIOLSAR 12.5 TAB",10`S,05/19,TLT-1606,77.5,108.5,0,0,0,12.00,17-Oct-2016,23-Jan-2021,12:30:02
ROSTRUME,00,10177,"FIXTRUE LB TAB",10`S,02/22,MT200350,100,140,0,0,83,12.00,17-Oct-2016,23-Jan-2021,12:30:02
AKUMENTI,AK3,73333,"ETERNOGEST SR 300MG",10`S,02/18,UHT16036,304,399,10,1,0,12.00,18-Oct-2016,23-Jan-2021,12:30:02
AKUMENTI,AK3,73334,"ETERNOGEST AQ INJ",1ML,08/18,APBX03,72.84,95.6,0,0,0,12.00,18-Oct-2016,23-Jan-2021,12:30:02
"AJANTA P",AJ6,078232,"AQUASOFT  BAR",75GM,05/20,AB18004,96.95,143,0,0,0,18.00,18-Oct-2016,23-Jan-2021,12:30:02
"ARINNA L",00,45017,"TOLMENTA D TAB",10`S,05/20,PHMCI15,99.51,139.32,0,0,0,12.00,18-Oct-2016,23-Jan-2021,12:30:02
"LYKA LAB",LK1,984132,"MPX CV 1GM",10`S,11/17,BT160557,137.14,180,0,0,0,12.00,18-Oct-2016,23-Jan-2021,12:30:02
"D.A.L PH",00,12412,"ITRADAL 200",10`S,07/21,C-224,221.44,310,10,1,24,12.00,18-Oct-2016,23-Jan-2021,12:30:02
MAXAMUS,00,09785,"DRUSA L TAB",10`S,07/20,RGL-043,89.29,125,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
MAXAMUS,00,09786,"BROSIDE TAB",10`S,05/18,RTT-184A,228.57,300,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
"BLUE CRO",B1,3690,"TUSQ DX TAB",10`S,12/19,ZSQ1849,27.86,39,4,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL18,017292,"REVIZE CREAM",20GM,04/22,11200752,408.38,536,0,0,138,5.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL18,017293,SUNGRACE,100ML,04/20,51180211,281.35,415,14,1,0,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL18,017294,"SUNGRACE TOTAL*",60ML,11/19,51170432,434.58,641,10,1,0,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL18,017295,"UREATIV 10 CREAM",50GM,11/18,51160458,124.06,183,0,0,0,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL18,017296,"UREATIV 20 CREAM",50GM,08/18,51160291,180.62,289,0,0,0,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL18,017297,"UREATIV 3 LOT",150ML,12/17,51150277,191.3,263,0,0,0,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL19,017299,"ASMITA TAB",21`S,05/18,SGL16B002,354.8,443.5,0,0,0,0.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL14,017300,"DUBAGEST 100 CAP",10`S,06/20,24180024,124.29,174,5,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL14,017302,"DUBAGEST 400 CAP",10`S,06/22,DS4L0001,468.57,656,0,0,10,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL14,017303,"DUBAGEST SR 400MG",10`S,09/20,18LHJT058,418.22,585.5,5,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL19,017304,"F-GAM TAB",10`S,,,0,0,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL19,017305,"MILICAL TAB",15`S,01/20,051800396,81.07,113.5,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL14,017307,"ONABET V1 TAB",1`S,12/20,05190068,128.93,180.5,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL12,017308,"ONABET-B CREAM  15 GM",15GM,07/21,11191672,149.64,209.5,14,1,276,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL32,017309,"AIRTEC FB 100 CAP",30`S,03/22,12200222,90.72,127.01,0,0,14,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,00,017310,"AIRTEC FB 100 W/O SPACR 150MDI",,10/17,14150019,197.81,257,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,00,017313,"AIRTEC SF 125 W/O SPACER 150MD",1`S,09/18,14160037,269.39,350,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL32,017315,"AIRTIO INH 9MCG 150 MDI",1`S,07/20,14180073,249.6,349.44,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL32,017317,"AIRTIO INSTACAP",30`S,11/21,34200511,222.24,311.14,0,0,17,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,00,017318,"AIRTIO F INH W/O SPACR 150MDI",1`S,08/17,63150006,349.81,454.47,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL32,017320,"FLUBLOCK NASAL SPRAY 120MD",1`S,03/22,12200186,285,399,0,0,55,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL33,017321,"GLEMONT 10MG TAB",10`S,06/21,BT1907195A,97.86,137,0,0,6,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL32,017322,"INSTAHALER P",1`S,09/23,12190579,178.57,250,0,0,9,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL8,017324,"RAZEL 40MG TAB",10`S,05/22,05200953,457.5,640.5,0,0,24,12.00,19-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL1,017325,"STILOZ 100MG TAB*",15`S,08/22,SZ2F0014,338.92,474.5,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
INTEGRAC,GL1,017326,"STILOZ 50MG TAB",15`S,08/22,SZ1F0004,175.71,246,0,0,15,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017333,"DEEP WRINKLES",15ML,10/21,68481,2374.91,3503,0,0,13,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017335,"IMAGE BLANC COMLEXION LIGHT*",30ML,04/22,71441,3562.71,5255,0,0,9,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017336,"PEARL  GEL",120ML,04/23,79191,1627.12,2400,0,0,19,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL16,017337,"WUNDER EYE TOUCH CREAM",10GM,,,0,0,0,0,0,0.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL22,017340,".ALEX + SYP",50ML,05/18,11151944,49.14,64.5,9,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL22,017341,".ALEX COLD TAB",10`S,02/18,05160714,31.94,41.5,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL32,017342,"ASCOVENT 100MG CAP",10`S,06/21,05191343,76.43,107,0,0,14,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL22,017344,"KEFPOD 100MG DT TAB",10`S,01/21,67190018,61.07,85.5,9,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL17,017346,"SENSUR SPRAY",40GM,08/17,77150005,73.04,94.89,3,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL23,017350,"OLMAX M 25MG TAB",15`S,,,0,0,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL24,017356,"CANDID TOTAL CREAM",20GM,11/19,19371,57.86,81,5,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL24,017357,"DOSETIL CREAM",10GM,03/22,11200620,72.86,102,0,0,12,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL24,017358,"DOSETIL LOTION",30ML,04/22,11200830,100,140,0,0,27,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL24,017360,"ELOVERA BODY MOIST LOT",100ML,,,0,0,0,0,0,0.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL24,017361,"ELOVERA BODY WASH",150ML,05/23,51200412,254.24,375,0,0,14,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL24,017362,"ELOVERA PLUS BAR *",75GM,09/22,S20EB009,134.91,199,0,0,15,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017364,"CANDID GEL*",15GM,05/23,11201054,87.14,122,0,0,32,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017365,"CANDID GOLD CREAM",30GM,10/19,10172309,59.04,82.66,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017366,"CANDID GOLD POW",100GM,08/22,CH20005,132.86,186,0,0,27,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017367,"CANDID GOLD POW",50GM,10/21,CG19003,78.57,110,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017369,"CANDID MEDICATED SOAP",50GM,08/22,S20CE003,57.62,85,14,1,241,18.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017370,"CANDID POW",50GM,08/24,72200376,57.14,80,10,1,1014,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017371,"CANDID V1 TAB",1`S,07/20,05161535,40.36,56.5,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017372,"CANDID V3 TAB",3`S,08/22,18181122,42.86,60,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017374,"DACNE GEL",10GM,10/21,11192100,96.43,135,10,1,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017375,"DACNE I 10 CAP",10`S,06/21,S192429,100,140,0,0,3,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL15,017376,"DACNE I 20 CAP",10`S,01/22,S202057,177.86,249,0,0,23,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL6,017377,"HALOVATE LOT",30ML,04/22,G20022,173.57,243,14,1,21,12.00,19-Oct-2016,23-Jan-2021,12:30:02
GLENMARK,GL6,017378,"HALOVATE OINT",15GM,10/21,11192181,183.93,257.5,0,0,0,12.00,19-Oct-2016,23-Jan-2021,12:30:02
